timestamps,load,wind_generation,solar_generation,spot_price
2019-12-26T06:00:00.0,387.39135102423427,5.449283624054885,-0.0,0.3532
2019-12-26T07:00:00.0,400.2559701101802,1.8790200010866998,1.0082290931487816,0.35869999999999996
2019-12-26T08:00:00.0,390.81226478461065,12.124218060957398,19.417888439198617,0.36340000000000006
2019-12-26T09:00:00.0,381.2328208224711,1.1073039307046724,58.559429551133995,0.3619
2019-12-26T10:00:00.0,403.30439955565333,21.40403922947285,27.146341340861355,0.36590000000000006
2019-12-26T11:00:00.0,427.44713220866544,8.874173197891668,14.99210774692967,0.3667
2019-12-26T12:00:00.0,433.89806618925974,29.462690679580636,12.547178732981342,0.3668
2019-12-26T13:00:00.0,444.14767430266573,40.353643176059755,3.74468744794552,0.373
2019-12-26T14:00:00.0,457.00137258256734,14.40519262529739,0.0,0.38530000000000003
2019-12-26T15:00:00.0,503.46924420967616,31.57338413088507,-0.0,0.39670000000000005
2019-12-26T16:00:00.0,514.7667348899547,29.935947402566374,-0.0,0.4153
2019-12-26T17:00:00.0,500.1139932846831,47.586105686777884,-0.0,0.4162
2019-12-26T18:00:00.0,509.3414723076228,45.95351315156887,-0.0,0.389
2019-12-26T19:00:00.0,482.31907462964455,42.797592477519814,-0.0,0.3724
2019-12-26T20:00:00.0,457.9741606109727,65.01698490650045,-0.0,0.3678
2019-12-26T21:00:00.0,431.15251339228286,77.87545776068227,-0.0,0.3645
2019-12-26T22:00:00.0,428.18259253533114,54.782293068633244,-0.0,0.3475
2019-12-26T23:00:00.0,398.58350154766015,80.18823764979744,-0.0,0.3311
2019-12-27T00:00:00.0,401.7021254530347,112.18078197201397,-0.0,0.32930000000000004
2019-12-27T01:00:00.0,429.85029585541287,122.88622735103509,-0.0,0.32
2019-12-27T02:00:00.0,439.68983765989645,110.80516632623468,-0.0,0.32189999999999996
2019-12-27T03:00:00.0,428.4233879361998,75.08728397828769,-0.0,0.3314
2019-12-27T04:00:00.0,452.70707954881874,118.1729391242354,-0.0,0.35579999999999995
